id,requester_id,receiver_id,is_mutual
3215,672,151,false
3216,57,648,true
3217,686,80,true
3218,770,740,false
3219,971,992,false
3220,721,529,true
3221,553,136,true
3222,579,747,true
3223,622,497,false
3224,363,950,true
3225,85,958,false
3226,919,20,false
3227,502,726,true
3228,236,820,true
3229,541,942,true
3230,885,747,true
3231,941,966,true
3232,378,45,false
3233,481,460,true
3234,257,232,false
3235,369,895,false
3236,895,33,true
3237,684,316,true
3238,847,866,true
3239,383,260,true
3240,874,946,false
3241,246,964,false
3242,484,621,false
3243,774,758,true
3244,269,687,true
3245,800,832,true
3246,321,437,true
3247,217,466,true
3248,169,504,true
3249,112,652,false
3250,742,583,true
3251,340,401,false
3252,900,1000,true
3253,329,243,true
3254,598,241,false
3255,655,321,true
3256,576,642,false
3257,577,509,true
3258,790,97,true
3259,663,343,true
3260,837,752,false
3261,131,588,true
3262,870,756,true
3263,771,503,true
3264,672,130,true
3265,746,225,false
3266,618,110,true
3267,359,263,true
3268,687,767,false
3269,134,570,true
3270,477,482,true
3271,614,281,false
3272,343,861,false
3273,307,429,false
3274,345,105,true
3275,938,450,false
3276,654,306,true
3277,665,396,true
3278,798,193,true
3279,212,175,true
3280,46,106,false
3281,665,392,false
3282,850,637,false
3283,940,755,true
3284,303,568,true
3285,350,216,false
3286,486,724,false
3287,981,262,false
3288,642,62,false
3289,541,247,false
3290,113,677,true
3291,548,19,false
3292,327,792,true
3293,546,460,false
3294,713,400,true
3295,306,363,false
3296,947,746,false
3297,665,10,true
3298,455,731,false
3299,855,628,false
3300,106,416,true
3301,739,698,true
3302,107,56,false
3303,29,494,true
3304,632,758,true
3305,339,854,true
3306,540,39,true
3307,24,654,false
3308,30,178,true
3309,47,822,false
3310,365,50,true
3311,168,736,true
3312,316,657,false
3313,773,551,true
3314,653,840,true
3315,216,869,false
3316,452,688,true
3317,439,962,false
3318,109,801,false
3319,673,635,false
3320,28,425,true
3321,376,465,true
3322,153,247,true
3323,466,111,true
3324,812,697,true
3325,935,900,false
3326,831,767,false
3327,403,778,false
3328,463,634,false
3329,929,341,true
3330,167,875,true
3331,72,171,false
3332,318,473,true
3333,446,258,true
3334,855,666,true
3335,46,270,true
3336,579,32,true
3337,72,146,true
3338,714,590,true
3339,494,692,true
3340,787,564,true
3341,882,860,true
3342,258,142,false
3343,19,624,false
3344,204,734,true
3345,811,3,true
3346,325,370,true
3347,109,393,true
3348,456,751,false
3349,721,367,false
3350,466,40,false
3351,904,749,false
3352,962,643,false
3353,993,817,false
3354,571,495,true
3355,999,26,false
3356,901,140,true
3357,890,873,false
3358,140,353,true
3359,169,739,false
3360,672,802,true
3361,264,736,true
3362,714,991,false
3363,811,147,false
3364,127,604,true
3365,762,73,false
3366,898,110,false
3367,941,431,false
3368,371,617,true
3369,418,106,true
3370,710,408,false
3371,764,998,true
3372,231,826,true
3373,689,699,false
3374,562,163,true
3375,158,315,false
3376,373,846,true
3377,393,429,false
3378,512,547,true
3379,153,669,true
3380,207,45,true
3381,898,387,false
3382,584,503,false
3383,305,244,true
3384,477,447,true
3385,170,236,true
3386,804,446,true
3387,452,642,false
3388,350,390,true
3389,898,277,false
3390,783,98,false
3391,397,529,true
3392,246,968,false
3393,650,598,true
3394,609,457,true
3395,524,760,false
3396,437,750,false
3397,740,191,false
3398,634,371,true
3399,828,239,false
3400,883,957,false
3401,764,67,false
3402,90,1000,true
3403,228,991,false
3404,761,846,false
3405,208,344,true
3406,921,956,true
3407,133,297,false
3408,121,795,true
3409,916,516,false
3410,775,822,true
3411,247,581,true
3412,134,924,true
3413,51,562,true
3414,696,835,true
3415,515,383,true
3416,688,782,false
3417,223,351,true
3418,733,755,true
3419,465,976,false
3420,503,490,true
3421,932,184,true
3422,498,836,true
3423,793,715,true
3424,525,780,false
3425,736,148,true
3426,201,753,false
3427,940,266,false
3428,685,696,true
3429,80,552,false
3430,699,701,false
3431,175,935,true
3432,102,356,false
3433,738,321,true
3434,883,266,true
3435,711,321,false
3436,117,428,true
3437,942,866,false
3438,691,504,true
3439,882,728,true
3440,867,193,false
3441,70,344,false
3442,169,324,false
3443,872,162,true
3444,457,919,true
3445,41,873,true
3446,79,120,true
3447,173,947,true
3448,533,277,true
3449,974,344,true
3450,507,435,false
3451,621,962,false
3452,852,294,true
3453,688,468,true
3454,373,362,false
3455,538,314,false
3456,949,125,false
3457,343,839,false
3458,54,657,false
3459,835,676,false
3460,62,365,true
3461,393,943,true
3462,764,600,true
3463,373,880,false
3464,323,837,false
3465,193,431,false
3466,673,249,false
3467,498,197,true
3468,626,709,true
3469,974,438,false
3470,776,489,false
3471,892,46,false
3472,880,28,false
3473,547,665,true
3474,79,59,false
3475,126,851,false
3476,172,911,false
3477,130,485,true
3478,988,408,true
3479,336,142,false
3480,675,878,false
3481,88,321,false
3482,926,433,false
3483,362,292,true
3484,750,752,false
3485,633,850,false
3486,592,438,false
3487,100,104,true
3488,313,342,true
3489,965,848,false
3490,828,813,false
3491,560,732,false
3492,536,625,true
3493,966,865,true
3494,555,516,false
3495,873,472,false
3496,241,3,true
3497,321,253,true
3498,830,728,true
3499,574,518,false
3500,511,5,true
3501,254,780,true
3502,847,899,false
3503,760,521,false
3504,309,488,true
3505,405,416,true
3506,971,502,false
3507,180,626,true
3508,258,208,true
3509,940,270,false
3510,183,814,true
3511,587,492,false
3512,623,904,true
3513,664,853,true
3514,31,946,false
3515,322,980,true
3516,786,701,false
3517,226,304,false
3518,14,700,false
3519,438,641,false
3520,299,683,false
3521,217,535,false
3522,786,432,false
3523,419,264,true
3524,478,310,true
3525,702,694,false
3526,905,54,true
3527,506,573,true
3528,513,116,true
3529,681,487,false
3530,77,23,true
3531,70,928,true
3532,166,156,false
3533,516,958,false
3534,88,208,false
3535,501,258,true
3536,453,240,false
3537,506,991,false
3538,970,120,true
3539,43,779,true
3540,318,764,true
3541,958,475,false
3542,192,323,true
3543,463,39,true
3544,627,906,true
3545,779,594,true
3546,139,366,true
3547,161,967,false
3548,604,411,true
3549,434,328,false
3550,673,381,false
3551,604,432,false
3552,590,248,false
3553,92,255,true
3554,852,128,true
3555,423,783,true
3556,964,128,false
3557,859,600,true
3558,6,824,true
3559,651,176,true
3560,255,832,false
3561,142,119,false
3562,373,343,false
3563,337,584,false
3564,311,248,true
3565,364,232,true
3566,328,463,false
3567,734,517,false
3568,440,323,true
3569,520,839,false
3570,653,331,true
3571,13,588,true
3572,340,886,false
3573,815,419,true
3574,519,251,false
3575,695,538,true
3576,647,583,false
3577,747,662,true
3578,647,325,false
3579,453,226,false
3580,53,282,false
3581,208,706,true
3582,419,120,true
3583,544,514,true
3584,782,447,false
3585,405,994,false
3586,432,699,false
3587,784,568,false
3588,732,266,false
3589,387,172,false
3590,243,171,true
3591,949,271,false
3592,437,994,true
3593,946,834,false
3594,662,945,false
3595,577,112,false
3596,674,1,false
3597,953,414,true
3598,753,877,false
3599,682,661,false
3600,881,688,false
3601,423,267,true
3602,593,609,true
3603,113,981,false
3604,181,521,false
3605,68,674,false
3606,744,717,true
3607,664,105,false
3608,708,804,true
3609,348,944,false
3610,55,917,false
3611,803,460,true
3612,630,174,true
3613,347,824,true
3614,321,536,false
3615,761,71,false
3616,57,528,true
3617,933,468,true
3618,595,158,true
3619,458,685,false
3620,581,362,false
3621,190,918,true
3622,614,57,true
3623,514,794,true
3624,225,939,false
3625,639,572,false
3626,308,46,true
3627,820,699,false
3628,601,587,false
3629,53,275,true
3630,747,638,false
3631,372,11,false
3632,871,787,true
3633,237,611,true
3634,792,309,true
3635,857,927,true
3636,585,399,false
3637,348,652,false
3638,917,375,false
3639,182,302,false
3640,33,485,false
3641,601,992,false
3642,357,960,false
3643,434,809,true
3644,117,154,false
3645,151,819,true
3646,31,384,false
3647,9,531,false
3648,30,93,true
3649,565,278,false
3650,234,538,false
3651,436,225,true
3652,761,752,false
3653,887,170,false
3654,547,390,true
3655,43,477,false
3656,255,281,true
3657,543,306,true
3658,501,310,false
3659,119,587,false
3660,726,547,true
3661,238,971,true
3662,533,786,true
3663,246,907,false
3664,728,666,true
3665,622,103,false
3666,399,345,true
3667,544,754,true
3668,795,150,false
3669,195,550,true
3670,716,268,false
3671,649,440,true
3672,281,156,true
3673,597,680,true
3674,166,352,true
3675,714,701,true
3676,464,280,false
3677,236,584,false
3678,80,136,true
3679,158,124,false
3680,680,540,true
3681,809,893,true
3682,377,903,true
3683,339,73,true
3684,340,370,false
3685,829,816,true
3686,302,628,true
3687,840,70,true
3688,815,548,true
3689,305,581,false
3690,816,553,false
3691,807,907,false
3692,367,988,true
3693,335,161,false
3694,272,219,false
3695,856,961,true
3696,790,936,false
3697,378,956,false
3698,227,852,true
3699,950,564,false
3700,703,233,true
3701,146,366,false
3702,261,46,true
3703,443,406,true
3704,844,632,true
3705,401,829,false
3706,200,7,false
3707,573,874,false
3708,832,801,false
3709,924,620,true
3710,528,424,false
3711,572,186,true
3712,699,475,false
3713,763,965,false
3714,416,245,false
3715,710,750,true
3716,520,363,false
3717,948,551,true
3718,292,135,false
3719,895,807,true
3720,679,840,false
3721,303,209,true
3722,320,170,false
3723,33,945,false
3724,814,534,false
3725,475,272,true
3726,961,633,false
3727,743,636,false
3728,759,599,false
3729,53,992,true
3730,438,303,false
3731,110,573,true
3732,84,472,false
3733,511,48,false
3734,82,624,true
3735,812,495,true
3736,876,439,true
3737,281,711,false
3738,316,308,true
3739,652,342,false
3740,88,537,true
3741,479,911,true
3742,248,853,false
3743,713,702,true
3744,602,187,true
3745,995,17,false
3746,262,309,false
3747,945,185,true
3748,264,353,true
3749,840,593,true
3750,433,518,false
3751,144,37,true
3752,470,429,true
3753,754,771,false
3754,11,481,false
3755,930,788,true
3756,2,674,true
3757,779,238,false
3758,687,126,true
3759,352,375,true
3760,282,251,true
3761,298,225,false
3762,693,88,true
3763,85,275,true
3764,64,849,true
3765,62,958,true
3766,31,204,false
3767,434,277,false
3768,978,811,true
3769,109,624,false
3770,108,76,true
3771,480,489,false
3772,883,371,true
3773,586,534,true
3774,996,506,true
3775,386,299,false
3776,438,563,false
3777,603,73,false
3778,23,181,false
3779,681,167,false
3780,946,760,false
3781,935,710,false
3782,860,64,true
3783,198,111,false
3784,201,841,false
3785,763,113,false
3786,490,835,false
3787,412,604,false
3788,759,855,false
3789,424,538,true
3790,615,14,false
3791,39,11,false
3792,721,501,false
3793,851,725,false
3794,461,270,false
3795,522,412,true
3796,795,296,true
3797,436,910,false
3798,637,275,true
3799,30,756,true
3800,988,199,true
3801,474,105,true
3802,359,912,false
3803,245,430,true
3804,308,386,true
3805,513,506,false
3806,183,40,false
3807,719,412,true
3808,516,602,false
3809,969,45,false
3810,731,443,false
3811,587,755,false
3812,353,320,true
3813,417,575,false
3814,778,577,false
3815,261,564,false
3816,706,723,true
3817,121,96,true
3818,915,37,false
3819,648,218,false
3820,989,855,true
3821,933,696,false
3822,11,233,false
3823,728,821,false
3824,216,687,true
3825,322,729,true
3826,982,439,true
3827,632,111,false
3828,16,993,true
3829,594,776,false
3830,654,519,true
3831,655,984,true
3832,691,524,false
3833,291,219,false
3834,182,33,false
3835,615,454,true
3836,761,745,true
3837,227,760,true
3838,869,695,false
3839,177,727,true
3840,770,87,false
3841,180,206,true
3842,811,337,true
3843,454,642,true
3844,143,856,true
3845,994,193,false
3846,342,84,true
3847,735,761,false
3848,622,522,true
3849,284,888,true
3850,667,10,false
3851,39,742,true
3852,204,161,false
3853,102,854,true
3854,687,360,true
3855,46,412,true
3856,192,375,true
3857,101,262,true
3858,589,257,true
3859,22,603,true
3860,722,296,true
3861,629,615,false
3862,382,578,false
3863,561,975,false
3864,355,55,true
3865,246,249,true
3866,66,452,false
3867,891,592,false
3868,55,941,false
3869,972,504,false
3870,284,919,false
3871,106,98,true
3872,230,579,false
3873,420,25,true
3874,900,710,true
3875,176,924,true
3876,671,92,true
3877,802,27,false
3878,890,291,false
3879,632,502,true
3880,645,751,false
3881,200,647,false
3882,217,889,false
3883,725,141,true
3884,703,675,false
3885,591,483,false
3886,816,817,true
3887,684,122,true
3888,277,105,true
3889,707,316,false
3890,220,457,false
3891,438,415,true
3892,103,983,false
3893,203,291,false
3894,324,706,true
3895,979,276,false
3896,169,505,true
3897,203,499,false
3898,899,301,false
3899,776,29,false
3900,160,674,false
3901,292,635,true
3902,284,55,true
3903,787,990,true
3904,218,929,true
3905,463,124,true
3906,473,867,true
3907,35,25,true
3908,633,233,false
3909,278,147,false
3910,216,599,false
3911,191,15,true
3912,479,275,true
3913,617,391,false
3914,777,701,false
3915,280,392,false
3916,992,327,true
3917,224,148,false
3918,41,991,true
3919,254,210,false
3920,580,802,true
3921,293,711,true
3922,296,113,false
3923,917,241,true
3924,625,666,true
3925,569,525,true
3926,162,451,true
3927,542,620,false
3928,173,768,false
3929,408,952,true
3930,564,101,true
3931,277,895,false
3932,141,731,true
3933,904,466,true
3934,576,338,true
3935,402,307,false
3936,399,65,true
3937,192,681,true
3938,555,782,false
3939,773,633,true
3940,482,405,false
3941,718,254,false
3942,752,4,false
3943,791,169,false
3944,899,480,false
3945,254,241,true
3946,36,87,false
3947,184,504,true
3948,124,716,true
3949,917,677,true
3950,686,65,false
3951,897,91,false
3952,871,673,true
3953,984,403,false
3954,819,995,false
3955,702,784,false
3956,184,728,false
3957,756,254,false
3958,810,526,false
3959,758,638,true
3960,676,717,false
3961,837,241,true
3962,542,258,true
3963,296,67,false
3964,217,679,true
3965,607,817,false
3966,750,997,false
3967,90,309,false
3968,919,589,true
3969,157,245,true
3970,144,516,true
3971,383,920,false
3972,795,402,true
3973,802,830,false
3974,94,844,true
3975,28,294,true
3976,121,482,true
3977,407,966,false
3978,557,127,false
3979,368,384,true
3980,165,750,true
3981,740,764,false
3982,573,379,false
3983,22,292,false
3984,650,82,false
3985,929,981,false
3986,127,478,true
3987,775,446,false
3988,694,141,false
3989,223,837,true
3990,242,64,true
3991,765,441,true
3992,836,195,true
3993,603,132,false
3994,616,242,false
3995,25,707,false
3996,374,470,false
3997,759,672,true
3998,609,632,true
3999,460,306,false
4000,350,971,true
4001,1570,1086,true
4002,1576,1800,false
4003,1654,1717,true
4004,1674,1217,false
4005,1005,1742,true
4006,1274,1491,true
4007,1597,1092,true
4008,1649,1557,false
4009,1324,1813,false
4010,1486,1462,false
4011,1193,1796,true
4012,1306,1746,false
4013,1017,1510,true
4014,1960,1059,false
4015,1604,1622,false
4016,1341,1876,true
4017,1514,1913,false
4018,1994,1291,true
4019,1133,1683,false
4020,1357,1941,true
4021,1992,1692,true
4022,1779,1859,false
4023,1038,1637,true
4024,1105,1305,true
4025,1005,1410,true
4026,1246,1592,false
4027,1576,1204,true
4028,1325,1876,false
4029,1995,1241,true
4030,1711,1943,false
4031,1249,1292,true
4032,1763,1224,false
4033,1914,1495,false
4034,1891,1842,false
4035,1550,1359,true
4036,1986,1672,false
4037,1445,1511,true
4038,1007,1494,false
4039,1037,1055,false
4040,1794,1301,false
4041,1016,1464,false
4042,1720,1685,true
4043,1660,1684,true
4044,1341,1465,true
4045,1634,1122,true
4046,1069,1361,false
4047,1063,1900,true
4048,1055,1806,false
4049,1224,1414,true
4050,1159,1531,true
4051,1427,1746,false
4052,1539,1221,true
4053,1655,1536,true
4054,1490,1211,false
4055,1814,1391,true
4056,1243,1527,false
4057,1181,1339,false
4058,1078,1079,true
4059,1513,1975,false
4060,1406,1256,false
4061,1836,1669,true
4062,1349,1546,false
4063,1433,1537,false
4064,1009,1385,true
4065,1193,1577,false
4066,1199,1815,false
4067,1957,1339,false
4068,1912,1732,true
4069,1057,1922,false
4070,1564,1404,true
4071,1245,1139,false
4072,1904,1555,true
4073,1939,1276,true
4074,1656,1881,false
4075,1683,1267,false
4076,1591,1525,true
4077,1650,1060,false
4078,1023,1691,false
4079,1830,1529,true
4080,1660,1741,true
4081,1652,1411,true
4082,1090,1183,false
4083,1759,1726,false
4084,1779,1950,false
4085,1916,1266,true
4086,1681,1063,true
4087,1077,1024,false
4088,1470,1684,true
4089,1972,1508,true
4090,1549,1762,false
4091,1117,1570,false
4092,1336,1655,true
4093,1626,1801,true
4094,1002,1677,false
4095,1694,1444,true
4096,1346,1095,true
4097,1936,1938,true
4098,1622,1821,false
4099,1189,1328,false
4100,1416,1438,true
4101,1187,1854,false
4102,1268,1618,true
4103,1471,1194,false
4104,1197,1198,false
4105,1228,1748,true
4106,1715,1472,true
4107,1340,1774,true
4108,1070,1328,true
4109,1978,1464,true
4110,1233,1908,false
4111,1897,1988,true
4112,1537,1776,false
4113,1134,1869,false
4114,1728,1236,true
4115,1135,1090,true
4116,1942,1682,false
4117,1591,1208,false
4118,1531,1403,true
4119,1687,1841,true
4120,1092,1883,true
4121,1086,1167,true
4122,1543,1613,false
4123,1293,1587,true
4124,1241,1649,true
4125,1364,1078,false
4126,1023,1154,true
4127,1690,1901,true
4128,1106,1930,true
4129,1545,1920,false
4130,1743,1198,true
4131,1353,1736,false
4132,1078,1885,false
4133,1813,1803,true
4134,1475,1564,false
4135,1722,1506,false
4136,1485,1068,true
4137,1627,1163,true
4138,1416,1895,true
4139,1195,1690,false
4140,1266,1065,false
4141,1651,1152,true
4142,1375,1778,false
4143,1582,1065,true
4144,1570,1681,true
4145,1946,1606,true
4146,1896,1304,true
4147,1560,1407,true
4148,1660,1703,true
4149,1909,1025,true
4150,1462,1113,false
4151,1129,1562,false
4152,1730,1947,true
4153,1663,1997,false
4154,1546,1819,true
4155,1501,1002,false
4156,1468,1157,true
4157,1079,1722,false
4158,1560,1013,false
4159,1056,1639,false
4160,1977,1234,true
4161,1237,1872,true
4162,1721,1450,false
4163,1346,1170,true
4164,1673,1792,true
4165,1102,1134,true
4166,1126,1274,false
4167,1078,1278,false
4168,1467,1673,false
4169,1055,1083,true
4170,1788,1922,false
4171,1285,1138,true
4172,1719,1033,true
4173,1221,1197,true
4174,1751,1924,false
4175,1461,1148,true
4176,1849,1003,true
4177,1068,1593,false
4178,1477,1790,true
4179,1749,1091,true
4180,1737,1900,false
4181,1030,1035,false
4182,1982,1965,false
4183,1471,1648,false
4184,1388,1616,true
4185,1048,1913,true
4186,1104,1926,true
4187,1581,1559,true
4188,1288,1979,false
4189,1805,1475,false
4190,1233,1262,true
4191,1927,1338,false
4192,1032,1297,true
4193,1816,1176,true
4194,1994,1872,true
4195,1701,1717,true
4196,1197,1555,false
4197,1965,1009,false
4198,1123,1076,true
4199,1952,1046,false
4200,1526,1191,false
4201,1273,1025,false
4202,1194,1603,true
4203,1135,1046,true
4204,1965,1986,false
4205,1011,1240,false
4206,1911,1954,true
4207,1824,1056,true
4208,1584,1274,true
4209,1629,1742,true
4210,1191,1779,false
4211,1614,1074,true
4212,1930,1368,true
4213,1385,1818,true
4214,1730,1483,true
4215,1589,1353,false
4216,1755,1725,false
4217,1354,1517,false
4218,1097,1509,false
4219,1312,1566,true
4220,1337,1176,true
4221,1330,1466,true
4222,1458,1026,true
4223,1507,1921,true
4224,1587,1053,false
4225,1986,1689,false
4226,1671,1993,true
4227,1289,1307,true
4228,1070,1121,false
4229,1328,1503,true
4230,1250,1489,true
4231,1492,1235,false
4232,1536,1175,false
4233,1675,1859,true
4234,1870,1073,false
4235,1651,1405,true
4236,1362,1406,true
4237,1025,1742,false
4238,1863,1601,true
4239,1452,1238,true
4240,1489,1944,false
4241,1544,1072,false
4242,1387,1437,true
4243,1383,1903,false
4244,1797,1099,true
4245,1153,1010,true
4246,1634,1155,false
4247,1070,1694,false
4248,1082,1496,true
4249,1477,1517,true
4250,1385,1639,true
4251,1260,1413,true
4252,1877,1269,false
4253,1418,1007,true
4254,1883,1512,false
4255,1525,1955,true
4256,1221,1423,false
4257,1454,1448,true
4258,1225,1631,false
4259,1107,1969,false
4260,1693,1033,false
4261,1925,1094,false
4262,1968,1415,false
4263,1637,1034,true
4264,1479,1727,false
4265,1272,1339,true
4266,1457,1087,true
4267,1030,1024,false
4268,1837,1456,true
4269,1372,1203,false
4270,1246,1079,false
4271,1470,1059,true
4272,1331,1130,true
4273,1729,1992,false
4274,1858,1652,false
4275,1307,1802,true
4276,1787,1255,true
4277,1601,1165,false
4278,1662,1281,true
4279,1072,1185,true
4280,1685,1760,true
4281,1818,1145,false
4282,1536,1091,true
4283,1581,1046,true
4284,1898,1252,false
4285,1899,1994,false
4286,1891,1263,true
4287,1188,1288,true
4288,1327,1705,false
4289,1418,1229,false
4290,1343,1558,true
4291,1808,1345,true
4292,1305,1949,true
4293,1084,1362,true
4294,1270,1655,true
4295,1250,1227,true
4296,1741,1700,true
4297,1011,1004,false
4298,1638,1992,true
4299,1704,1552,true
4300,1903,1662,false
4301,1109,1090,false
4302,1512,1785,false
4303,1317,1229,false
4304,1493,1670,true
4305,1495,1305,false
4306,1470,1514,true
4307,1638,1941,true
4308,1856,1224,false
4309,1085,1162,false
4310,1679,1086,false
4311,1573,1609,true
4312,1326,1296,true
4313,1660,1228,true
4314,1574,1336,false
4315,1596,1136,true
4316,1443,1651,false
4317,1503,1656,false
4318,1497,1128,true
4319,1976,1652,false
4320,1457,1697,false
4321,1614,1525,true
4322,1703,1818,true
4323,1029,1682,false
4324,1982,1308,true
4325,1280,1800,false
4326,1791,1365,true
4327,1599,1087,false
4328,1827,1315,true
4329,1533,1612,true
4330,1584,1402,true
4331,1658,1158,true
4332,1713,1518,false
4333,1877,1162,true
4334,1654,1648,false
4335,1098,1857,true
4336,1605,1039,true
4337,1224,1067,true
4338,1773,1413,false
4339,1025,1777,true
4340,1548,1725,false
4341,1157,1244,false
4342,1955,1508,true
4343,1643,1354,false
4344,1535,1745,false
4345,1857,1136,false
4346,1688,1085,false
4347,1464,1099,true
4348,1685,1625,false
4349,1271,1540,true
4350,1812,1462,false
4351,1579,1979,false
4352,1443,1592,false
4353,1249,1761,false
4354,1492,1763,false
4355,1163,1495,true
4356,1708,1355,true
4357,1132,1996,true
4358,1235,1739,true
4359,1378,1001,false
4360,1634,1043,false
4361,1718,1873,true
4362,1569,1947,true
4363,1927,1793,true
4364,1820,1739,true
4365,1108,1517,true
4366,1325,1757,false
4367,1755,1519,false
4368,1610,1613,false
4369,1215,1683,false
4370,1343,1871,true
4371,1763,1698,true
4372,1353,1987,true
4373,1633,1993,true
4374,1023,1366,true
4375,1013,1465,true
4376,1613,1570,false
4377,1843,1936,false
4378,1368,1405,false
4379,1511,1191,true
4380,1563,1077,false
4381,1291,1537,false
4382,1116,1186,false
4383,1465,1614,true
4384,1327,1856,true
4385,1178,1791,true
4386,1973,1583,true
4387,1740,1135,false
4388,1275,1077,false
4389,1561,1908,true
4390,1979,1899,false
4391,1350,1207,false
4392,1620,1593,false
4393,1100,1653,true
4394,1501,1892,false
4395,1449,1481,false
4396,1256,1068,false
4397,1876,1947,true
4398,1597,1017,true
4399,1954,1746,false
4400,1986,1713,false
4401,1138,1085,false
4402,1969,1705,true
4403,1226,1477,false
4404,1546,1419,false
4405,1482,1718,true
4406,1995,1183,false
4407,1995,1257,true
4408,1224,1013,false
4409,1166,1095,false
4410,1924,1695,true
4411,1569,1608,false
4412,1503,1080,false
4413,1775,1113,true
4414,1294,1242,false
4415,1357,1224,true
4416,1498,1186,true
4417,1866,1684,false
4418,1652,1730,false
4419,1951,1136,true
4420,1469,1609,true
4421,1638,1863,false
4422,1802,1316,false
4423,1797,1070,true
4424,1417,1006,true
4425,1668,1398,false
4426,1876,1795,true
4427,1206,1704,false
4428,1557,1024,true
4429,1366,1779,false
4430,1022,1378,false
4431,1568,1901,false
4432,1396,1369,true
4433,1079,1305,true
4434,1180,1644,true
4435,1444,1045,false
4436,1728,1488,true
4437,1607,1576,false
4438,1605,1037,false
4439,1516,1749,false
4440,1462,1109,false
4441,1846,1176,false
4442,1095,1043,false
4443,1464,1681,false
4444,1662,1550,true
4445,1933,1860,true
4446,1609,1686,true
4447,1950,1203,true
4448,1967,1613,false
4449,1318,1102,true
4450,1880,1126,false
4451,1561,1274,true
4452,1640,1365,true
4453,1508,1023,true
4454,1184,1741,true
4455,1188,1551,true
4456,1034,1386,true
4457,1466,1543,false
4458,1432,1831,true
4459,1585,1809,false
4460,1424,1316,false
4461,1069,1249,false
4462,1937,1933,false
4463,1776,1935,false
4464,1979,1158,false
4465,1424,1323,true
4466,1786,1347,false
4467,1896,1879,false
4468,1191,1515,true
4469,1405,1705,false
4470,1782,1764,false
4471,1926,1508,false
4472,1565,1035,false
4473,1181,1725,false
4474,1916,1519,false
4475,1310,1558,false
4476,1898,1701,true
4477,1963,1556,true
4478,1710,1174,false
4479,1602,1215,true
4480,1324,1933,true
4481,1855,1795,false
4482,1810,1019,true
4483,1566,1679,true
4484,1657,1021,false
4485,1375,1685,true
4486,1934,1208,true
4487,1438,1350,true
4488,1805,1018,false
4489,1434,1785,true
4490,1789,1238,true
4491,1833,1620,true
4492,1146,1429,true
4493,1367,1257,true
4494,1543,1206,true
4495,1707,1849,true
4496,1500,1376,true
4497,1533,1355,false
4498,1132,1557,false
4499,1772,1734,true
4500,1420,1771,false
4501,1341,1237,false
4502,1824,1317,false
4503,1218,1738,false
4504,1390,1111,false
4505,1274,1495,false
4506,1905,1323,false
4507,1215,1080,true
4508,1658,1246,true
4509,1972,1608,true
4510,1130,1869,true
4511,1811,1338,false
4512,1305,1558,true
4513,1951,1069,false
4514,1972,1186,true
4515,1145,1482,false
4516,1931,1630,false
4517,1706,1137,false
4518,1309,1481,false
4519,1555,1992,false
4520,1040,1463,false
4521,1945,1516,true
4522,1946,1699,false
4523,1168,1031,true
4524,1541,1817,false
4525,1197,1904,false
4526,1123,1470,false
4527,1059,1297,false
4528,1403,1971,false
4529,1567,1595,true
4530,1301,1202,true
4531,1187,1386,true
4532,1410,1380,true
4533,1337,1321,true
4534,1052,1564,true
4535,1124,1940,false
4536,1966,1089,false
4537,1115,1991,false
4538,1781,1759,true
4539,1309,1803,false
4540,1748,1321,false
4541,1532,1265,false
4542,1861,1564,false
4543,1553,1859,true
4544,1868,1886,false
4545,1746,1027,false
4546,1609,1719,false
4547,1494,1447,false
4548,1021,1735,false
4549,1777,1436,true
4550,1917,1716,true
4551,1436,1721,true
4552,1895,1164,true
4553,1171,1591,false
4554,1446,1504,false
4555,1971,1889,false
4556,1988,1033,false
4557,1471,1529,true
4558,1113,1701,true
4559,1555,1569,false
4560,1476,1360,false
4561,1303,1574,true
4562,1199,1155,false
4563,1848,1357,false
4564,1536,1235,false
4565,1490,1111,false
4566,1698,1902,false
4567,1992,1724,false
4568,1192,1152,true
4569,1607,1814,true
4570,1098,1905,false
4571,1493,1892,false
4572,1217,1683,false
4573,1869,1528,false
4574,1425,1998,true
4575,1759,1199,false
4576,1453,1952,true
4577,1784,1982,true
4578,1676,1186,true
4579,1293,1961,false
4580,1234,1321,true
4581,1611,1011,false
4582,1931,1129,true
4583,1937,1431,false
4584,1906,1392,false
4585,1349,1203,false
4586,1707,1599,true
4587,1131,1249,false
4588,1032,2000,false
4589,1470,1613,false
4590,1277,1311,false
4591,1704,1250,true
4592,1975,1580,true
4593,1615,1189,false
4594,1030,1502,false
4595,1219,1511,false
4596,1446,1086,true
4597,1307,1240,false
4598,1310,1312,true
4599,1972,1067,false
4600,1279,1289,false
4601,1864,1137,true
4602,1788,1647,false
4603,1194,1631,false
4604,1447,1907,true
4605,1354,1712,false
4606,1937,1681,false
4607,1428,1165,true
4608,1995,1309,false
4609,1054,1402,true
4610,1265,1553,false
4611,1076,1223,false
4612,1563,1875,true
4613,1417,1057,true
4614,1843,1556,true
4615,1113,1229,true
4616,1845,1018,true
4617,1168,1455,true
4618,1846,1877,false
4619,1958,1709,false
4620,1881,1686,false
4621,1391,1088,true
4622,1336,1268,true
4623,1439,1765,true
4624,1320,1985,false
4625,1431,1977,false
4626,1126,1603,true
4627,1262,1957,true
